,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
274,280,FS-1419478,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,34,1181,B0FD,192,,,,,,2005,2453566.5,196,1020,9.0,Miscellaneous,2453566.5,196.0,1500,0.5,B,39.61472222,-119.99722222,5.0,USFS,CA,91,091,Sierra
275,281,FS-1419481,FED,FS-FIRESTAT,FS,USMNCPF,Chippewa National Forest,0903,Chippewa National Forest,29,DR-9,BP6R,INGER FIRE #2,,,,,,2005,2453485.5,115,0050,7.0,Arson,2453485.5,115.0,0145,0.1,A,47.55472222,-93.98472222,6.0,OTHER FEDERAL,MN,61,061,Itasca
276,282,FS-1419484,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,56,008,BWW0,FOOL HOLLOW,,,,,,2005,2453548.5,178,1801,7.0,Arson,2453549.5,179.0,1030,2.0,B,34.21166667,-110.08472222,5.0,USFS,AZ,17,017,Navajo
277,283,FS-1419485,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,27,4,BEX6,117 C,,,,,,2005,2453520.5,150,1500,4.0,Campfire,2453520.5,150.0,1630,0.1,A,34.08694444,-109.53333333,5.0,USFS,AZ,1,001,Apache
278,284,FS-1419486,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,43,5,BEX6,HAYGROUND,,,,,,2005,2453543.5,173,1445,1.0,Lightning,2453543.5,173.0,1940,0.1,A,33.82888889,-109.46333333,5.0,USFS,AZ,1,001,Apache
279,285,FS-1419487,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,58,018,BEX6,CATTLE GUARD,,,,,,2005,2453552.5,182,1630,4.0,Campfire,2453552.5,182.0,1730,0.3,B,34.40944444,-111.00833333,5.0,USFS,AZ,5,005,Coconino
280,286,FS-1419488,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,60,019,BEX6,BEAR,,,,,,2005,2453553.5,183,1230,3.0,Smoking,2453553.5,183.0,1500,0.1,A,34.41444444,-111.00972222,5.0,USFS,AZ,5,005,Coconino
281,287,FS-1419491,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,62,021,BEX6,CHAOS,,,,,,2005,2453553.5,183,1330,4.0,Campfire,2453553.5,183.0,1700,0.1,A,34.40138889,-110.99611111,5.0,USFS,AZ,5,005,Coconino
282,288,FS-1419492,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,63,009,BEX6,RIGHT HAND,,,,,,2005,2453553.5,183,1617,9.0,Miscellaneous,2453553.5,183.0,1900,0.1,A,34.20805556,-110.07555556,5.0,USFS,AZ,17,017,Navajo
283,289,FS-1419493,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,1,1,BE1S,LAKE FANNIN,,,,,,2005,2453394.5,24,1000,7.0,Arson,2453394.5,24.0,1500,3.0,B,33.78611111,-96.15,5.0,USFS,TX,,,
284,290,FS-1419494,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,2,1,BE1S,CEMETERY,,,,,,2005,2453395.5,25,1830,5.0,Debris Burning,2453395.5,25.0,2222,55.0,C,31.3125,-94.27083333,13.0,STATE OR PRIVATE,TX,,,
285,291,FS-1419497,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,5,2,BE1S,BLACK CREEK,,,,,,2005,2453441.5,71,0215,4.0,Campfire,2453442.5,72.0,1800,2.0,B,33.34583333,-97.59583333,5.0,USFS,TX,,,
286,292,FS-1419498,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,9,2,BE1S,WELL DAM,,,,,,2005,2453463.5,93,1730,3.0,Smoking,2453463.5,93.0,1840,0.3,B,31.38666667,-95.15055556,5.0,USFS,TX,,,
287,293,FS-1419500,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,10,3,BE1S,ENON CEMETARY,,,,,,2005,2453467.5,97,1800,1.0,Lightning,2453468.5,98.0,1550,55.0,C,31.35416667,-95.08527778,5.0,USFS,TX,,,
288,294,FS-1419503,FED,FS-FIRESTAT,FS,USIDCTF,Caribou-Targhee National Forest,0415,Caribou-Targhee National Forest,14,56-03,BEZ7,POLE CANYON,,,,,,2005,2453578.5,208,1300,1.0,Lightning,2453578.5,208.0,2000,0.1,A,43.56,-111.12916667,5.0,USFS,ID,81,081,Teton
289,295,FS-1419504,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,11,3,BE1S,BUCK CREEK #1,,,,,,2005,2453478.5,108,0700,7.0,Arson,2453478.5,108.0,0905,2.0,B,31.15444444,-93.62388889,5.0,USFS,TX,,,
290,296,FS-1419505,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,12,4,BE1S,BUCK CREEK #2,,,,,,2005,2453478.5,108,0700,7.0,Arson,2453478.5,108.0,0925,1.0,B,31.15888889,-93.62083333,5.0,USFS,TX,,,
291,297,FS-1419507,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,44,6,BEX6,SU FIRE,,,,,,2005,2453544.5,174,1400,1.0,Lightning,2453544.5,174.0,1830,0.1,A,33.91944444,-109.41277778,5.0,USFS,AZ,1,001,Apache
292,298,FS-1419508,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,13,5,BE1S,BUCK CREEK #3,,,,,,2005,2453478.5,108,0700,7.0,Arson,2453478.5,108.0,0939,0.8,B,31.15972222,-93.61888889,5.0,USFS,TX,,,
293,299,FS-1419509,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,14,6,BE1S,BUCK CREEK #4,,,,,,2005,2453478.5,108,0700,7.0,Arson,2453478.5,108.0,0949,5.0,B,31.14583333,-93.61527778,5.0,USFS,TX,,,
294,300,FS-1419510,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,15,7,BE1S,BUCK CREEK #5,,,,,,2005,2453478.5,108,0700,7.0,Arson,2453478.5,108.0,1000,0.1,A,31.16305556,-93.61694444,5.0,USFS,TX,,,
295,301,FS-1419511,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,47,7,BEX6,BIG FIRE,,,,,,2005,2453544.5,174,1600,1.0,Lightning,2453544.5,174.0,1810,0.1,A,33.86305556,-109.41805556,5.0,USFS,AZ,1,001,Apache
296,302,FS-1419512,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,16,8,BE1S,BUCK CREEK #6,,,,,,2005,2453478.5,108,0700,7.0,Arson,2453478.5,108.0,1046,0.5,B,31.16416667,-93.61527778,5.0,USFS,TX,,,
297,303,FS-1419513,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,64,022,BEX6,BEAVER,,,,,,2005,2453554.5,184,1100,9.0,Miscellaneous,2453554.5,184.0,1230,0.1,A,34.38638889,-111.01833333,5.0,USFS,AZ,5,005,Coconino
298,304,FS-1419514,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,48,8,BEX6,KNOLL FIRE,,,,,,2005,2453545.5,175,1640,1.0,Lightning,2453545.5,175.0,1841,0.1,A,33.92,-109.4125,5.0,USFS,AZ,1,001,Apache
299,305,FS-1419515,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,19,4,BE1S,RJ HERO,,,,,,2005,2453510.5,140,1330,7.0,Arson,2453510.5,140.0,1415,16.0,C,31.43666667,-95.15055556,5.0,USFS,TX,,,
300,306,FS-1419516,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,52,52,BEX6,SIPE,,,,,,2005,2453546.5,176,1930,1.0,Lightning,2453547.5,177.0,1059,0.1,A,34.05555556,-109.23888889,5.0,USFS,AZ,1,001,Apache
301,307,FS-1419517,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,22,3,BE1S,CHICKEN LAKE,,,,,,2005,2453548.5,178,1516,2.0,Equipment Use,2453558.5,188.0,1630,90.0,C,33.33055556,-97.7625,5.0,USFS,TX,,,
302,308,FS-1419520,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,26,4,BE1S,FOUR,,,,,,2005,2453554.5,184,2015,7.0,Arson,2453554.5,184.0,2100,3.0,B,33.355,-97.7675,5.0,USFS,TX,,,
303,309,FS-1419521,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,54,10,BEX6,GREER,,,,,,2005,2453547.5,177,1310,1.0,Lightning,2453547.5,177.0,2000,1.5,B,34.04527778,-109.47583333,5.0,USFS,AZ,1,001,Apache
304,310,FS-1419522,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,27,5,BE1S,UNIT 38,,,,,,2005,2453555.5,185,1130,7.0,Arson,2453558.5,188.0,1800,40.0,C,33.34444444,-97.65222222,5.0,USFS,TX,,,
305,311,FS-1419525,FED,FS-FIRESTAT,FS,USTXTXF,National Forests And Grasslands In Texas,0813,National Forests in Texas,28,6,BE1S,CLEAR LAKE,,,,,,2005,2453555.5,185,2130,7.0,Arson,2453556.5,186.0,1500,15.0,C,33.32361111,-97.64583333,5.0,USFS,TX,,,
306,312,FS-1419526,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,69,023,BEX6,PORT,,,,,,2005,2453555.5,185,1230,4.0,Campfire,2453555.5,185.0,1400,0.1,A,34.40694444,-111.00777778,5.0,USFS,AZ,5,005,Coconino
307,313,FS-1419527,FED,FS-FIRESTAT,FS,USIDCTF,Caribou-Targhee National Forest,0415,Caribou-Targhee National Forest,1,56-01,BS2D,SOUTH LEIGH LOOP,,,,,,2005,2453519.5,149,0800,4.0,Campfire,2453519.5,149.0,0930,0.1,A,43.82,-110.96527778,5.0,USFS,WY,39,039,Teton
308,314,FS-1419531,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,72,024,BEX6,RIDGE,,,,,,2005,2453556.5,186,0700,4.0,Campfire,2453556.5,186.0,1100,0.1,A,34.40027778,-111.01,5.0,USFS,AZ,5,005,Coconino
309,315,FS-1419532,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,57,11,BEX6,RESERVATION CREEK,,,,,,2005,2453547.5,177,1500,1.0,Lightning,2453547.5,177.0,1930,0.2,A,33.80138889,-109.49277778,5.0,USFS,AZ,1,001,Apache
310,316,FS-1419536,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,111,028,BEX6,DUTCH,,,,,,2005,2453566.5,196,1445,1.0,Lightning,2453566.5,196.0,1700,0.3,B,34.47722222,-110.96222222,5.0,USFS,AZ,5,005,Coconino
311,318,FS-1419538,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,113,029,BEX6,NUMBER ONE,,,,,,2005,2453567.5,197,1430,1.0,Lightning,2453568.5,198.0,1530,0.1,A,34.52305556,-111.0275,5.0,USFS,AZ,5,005,Coconino
312,319,FS-1419541,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,114,030,BEX6,NUMBER TWO,,,,,,2005,2453567.5,197,1430,1.0,Lightning,2453569.5,199.0,1100,1.0,B,34.53833333,-111.02083333,5.0,USFS,AZ,5,005,Coconino
313,320,FS-1419542,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,0310,Santa Fe National Forest,65,019,BEY5,PECOS,,,,,,2005,2453554.5,184,1630,1.0,Lightning,2453555.5,185.0,1800,0.1,A,35.6875,-105.74388889,5.0,USFS,NM,47,047,San Miguel
314,321,FS-1419543,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,0310,Santa Fe National Forest,23,2,BEY5,SAPELLO,,,,,,2005,2453521.5,151,1230,1.0,Lightning,2453522.5,152.0,1510,1.0,B,35.785,-105.41194444,5.0,USFS,NM,47,047,San Miguel
315,322,FS-1419548,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,121,035,BEX6,WIGGINS,,,,,,2005,2453567.5,197,1430,1.0,Lightning,2453568.5,198.0,1400,0.3,B,34.51694444,-111.00333333,5.0,USFS,AZ,5,005,Coconino
316,323,FS-1419549,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,0310,Santa Fe National Forest,47,13,BEY5,GLORIETA,,,,,,2005,2453542.5,172,1000,1.0,Lightning,2453543.5,173.0,1317,0.1,A,35.61777778,-105.63138889,5.0,USFS,NM,47,047,San Miguel
317,324,FS-1419550,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,141,015,BEX6,CHIPMUNK,,,,,,2005,2453570.5,200,0910,1.0,Lightning,2453570.5,200.0,2000,0.3,B,34.14972222,-109.87583333,5.0,USFS,AZ,5,005,Coconino
318,325,FS-1419551,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,142,016,BEX6,MORGAN,,,,,,2005,2453570.5,200,0930,1.0,Lightning,2453570.5,200.0,1549,0.1,A,34.20138889,-109.88416667,5.0,USFS,AZ,17,017,Navajo
319,326,FS-1419552,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,164,046,BEX6,TWO,,,,,,2005,2453573.5,203,1433,1.0,Lightning,2453573.5,203.0,1700,0.1,A,34.45777778,-110.46583333,5.0,USFS,AZ,17,017,Navajo
320,327,FS-1419553,FED,FS-FIRESTAT,FS,USIDCTF,Caribou-Targhee National Forest,0415,Caribou-Targhee National Forest,11,57-05,B06N,COPPER,,,,,,2005,2453571.5,201,0900,5.0,Debris Burning,2453571.5,201.0,1200,0.1,A,42.84416667,-112.52277778,5.0,USFS,ID,5,005,Bannock
321,328,FS-1419559,FED,FS-FIRESTAT,FS,USIDCTF,Caribou-Targhee National Forest,0415,Caribou-Targhee National Forest,2,56-02,BEZ7,SPRING CANYON,,,,,,2005,2453542.5,172,1700,1.0,Lightning,2453543.5,173.0,1430,0.1,A,43.21083333,-111.03444444,5.0,USFS,ID,19,019,Bonneville
322,329,FS-1419561,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,67,13,BX4N,MEADOW,,,,,,2005,2453555.5,185,0530,4.0,Campfire,2453555.5,185.0,1800,1.5,B,34.06166667,-109.34777778,5.0,USFS,AZ,1,001,Apache
323,330,FS-1419562,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,44,1348,BEZ8,WEST,,,,,,2005,2453579.5,209,2000,1.0,Lightning,2453581.5,211.0,0300,0.25,A,38.76583333,-119.88777778,5.0,USFS,CA,3,003,Alpine
324,331,FS-1419572,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,0304,Coconino National Forest,5,001,BEX9,FIRST,,,,,,2005,2453475.5,105,1011,4.0,Campfire,2453475.5,105.0,1530,0.25,A,35.31111111,-111.41361111,5.0,USFS,AZ,5,005,Coconino
325,332,FS-1419573,FED,FS-FIRESTAT,FS,USCOPSF,Pike and San Isabel National Forest,0212,Pike San Isabel National Forest,39,009,BEX1,LAZY CHAIR,,,,,,2005,2453545.5,175,1908,1.0,Lightning,2453546.5,176.0,1831,0.25,A,39.3975,-105.24611111,5.0,USFS,CO,,,
326,333,FS-1419577,FED,FS-FIRESTAT,FS,USAZCNF,Coronado National Forest,0305,Coronado National Forest,78,008,B0XJ,CEDAR,,,,,,2005,2453569.5,199,1000,1.0,Lightning,2453570.5,200.0,0355,3.0,B,32.75194444,-110.08722222,5.0,USFS,AZ,9,009,Graham
327,334,FS-1419587,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,0304,Coconino National Forest,6,002,BEX9,PARTY,,,,,,2005,2453482.5,112,1144,4.0,Campfire,2453482.5,112.0,1245,0.25,A,35.325,-111.525,5.0,USFS,AZ,5,005,Coconino
328,335,FS-1419588,FED,FS-FIRESTAT,FS,USAZCNF,Coronado National Forest,0305,Coronado National Forest,79,009,B0ZS,STOWE,,,,,,2005,2453569.5,199,1800,1.0,Lightning,2453571.5,201.0,1700,18.0,C,32.77305556,-109.94222222,5.0,USFS,AZ,9,009,Graham
329,336,FS-1419590,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,152,018,BEX6,LINDEN DRAW,,,,,,2005,2453572.5,202,0800,1.0,Lightning,2453574.5,204.0,1630,2.0,B,34.32833333,-110.08333333,5.0,USFS,AZ,17,017,Navajo
330,337,FS-1419593,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,0304,Coconino National Forest,7,003,BEX9,EIGHTY-NINE,,,,,,2005,2453487.5,117,1637,9.0,Miscellaneous,2453487.5,117.0,1745,2.0,B,35.45638889,-111.59666667,5.0,USFS,AZ,5,005,Coconino
331,338,FS-1419599,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,0304,Coconino National Forest,13,004,BEX9,BONITO,,,,,,2005,2453510.5,140,1229,3.0,Smoking,2453510.5,140.0,1315,0.1,A,35.37027778,-111.54333333,5.0,USFS,AZ,5,005,Coconino
332,339,FS-1419600,FED,FS-FIRESTAT,FS,USAZCNF,Coronado National Forest,0305,Coronado National Forest,77,07,B0XG,TWO TROUGHS,,,,,,2005,2453569.5,199,1000,1.0,Lightning,2453570.5,200.0,1200,11.0,C,32.7925,-110.08111111,5.0,USFS,AZ,9,009,Graham
333,340,FS-1419603,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,139,013,BEX6,SKY HIGH,,,,,,2005,2453570.5,200,0830,1.0,Lightning,2453570.5,200.0,1330,0.3,B,34.15166667,-109.8675,5.0,USFS,AZ,17,017,Navajo
334,341,FS-1419605,FED,FS-FIRESTAT,FS,USAZCNF,Coronado National Forest,0305,Coronado National Forest,73,05,BEY0,WEST PEAK,,,,,,2005,2453569.5,199,0800,1.0,Lightning,2453569.5,199.0,1130,0.1,A,32.73972222,-110.04027778,5.0,USFS,AZ,9,009,Graham
335,342,FS-1419606,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,0304,Coconino National Forest,16,005,BEX9,SUNSET,,,,,,2005,2453512.5,142,1151,7.0,Arson,2453512.5,142.0,1630,1.5,B,35.31972222,-111.52527778,5.0,USFS,AZ,5,005,Coconino
336,343,FS-1419609,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,10,002,BEY1,GLEN,,,,,,2005,2453517.5,147,1530,1.0,Lightning,2453518.5,148.0,0800,0.1,A,33.31722222,-108.89527778,5.0,USFS,NM,3,003,Catron
337,344,FS-1419610,FED,FS-FIRESTAT,FS,USAZCNF,Coronado National Forest,0305,Coronado National Forest,71,04,B0UL,MEXICAN,,,,,,2005,2453568.5,198,1600,1.0,Lightning,2453568.5,198.0,1930,3.0,B,32.80083333,-110.00833333,5.0,USFS,AZ,9,009,Graham
338,345,FS-1419611,FED,FS-FIRESTAT,FS,USAZCNF,Coronado National Forest,0305,Coronado National Forest,82,10,BEY0,GRANT,,,,,,2005,2453576.5,206,0900,1.0,Lightning,2453576.5,206.0,2030,0.1,A,32.6525,-109.86916667,5.0,USFS,AZ,9,009,Graham
339,346,FS-1419613,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,36,1223,B0ZQ,GENOA,,,,,,2005,2453569.5,199,1700,1.0,Lightning,2453570.5,200.0,0730,8.0,B,38.98916667,-119.84638889,13.0,STATE OR PRIVATE,NV,5,005,Douglas
340,347,FS-1419615,FED,FS-FIRESTAT,FS,USCOPSF,Pike and San Isabel National Forest,0212,Pike San Isabel National Forest,48,012,BX26,BUNO GULCH,,,,,,2005,2453554.5,184,1510,4.0,Campfire,2453554.5,184.0,1600,0.1,A,39.3525,-105.15555556,5.0,USFS,CO,,,
341,348,FS-1419626,FED,FS-FIRESTAT,FS,USORMHF,Mt. Hood National Forest,0606,Mt. Hood National Forest,1,501,BE01,HELION,,,,,,2005,2453554.5,184,1315,4.0,Campfire,2453554.5,184.0,1645,0.1,A,45.13472222,-122.17972222,5.0,USFS,OR,5,005,Clackamas
342,349,FS-1419629,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,26,04,BS73,BIGHORN,,,,,,2005,2453521.5,151,1700,2.0,Equipment Use,2453521.5,151.0,1900,0.8,B,33.33111111,-108.37805556,5.0,USFS,NM,3,003,Catron
343,350,FS-1419631,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,27,05,BEY1,OWL,,,,,,2005,2453522.5,152,0845,1.0,Lightning,2453523.5,153.0,0800,0.3,B,33.68444444,-108.98166667,5.0,USFS,NM,3,003,Catron
344,351,FS-1419634,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,28,06,BEY1,NOLAN,,,,,,2005,2453522.5,152,1500,1.0,Lightning,2453524.5,154.0,1430,2.0,B,33.69277778,-109.0,5.0,USFS,NM,3,003,Catron
345,352,FS-1419635,FED,FS-FIRESTAT,FS,USAROUF,Ouachita National Forest,0809,Ouachita National Forest,3,003,BK28,ROAD#86,,,,,,2005,2453434.5,64,1500,7.0,Arson,2453434.5,64.0,1730,2.0,B,34.89055556,-92.89138889,5.0,USFS,AR,,,
346,353,FS-1419636,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,30,007,BTA1,PARK,,,,,,2005,2453523.5,153,0607,4.0,Campfire,2453523.5,153.0,1130,0.5,B,33.55972222,-108.95916667,5.0,USFS,NM,3,003,Catron
347,354,FS-1419637,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,32,08,B2TZ,LANDFILL,,,,,,2005,2453530.5,160,2120,7.0,Arson,2453531.5,161.0,1630,2.5,B,33.28694444,-108.86861111,5.0,USFS,NM,3,003,Catron
348,355,FS-1419638,FED,FS-FIRESTAT,FS,USORFWF,Fremont-Winema National Forest,0602,Fremont-Winema National Forest,12,105,BE0X,DICE  141,,,,,,2005,2453573.5,203,0917,1.0,Lightning,2453573.5,203.0,1500,0.5,B,42.58694444,-121.18638889,5.0,USFS,OR,37,037,Lake
349,356,FS-1419639,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,51,09,BV70,HARDEN,,,,,,2005,2453546.5,176,1230,4.0,Campfire,2453546.5,176.0,1630,0.3,B,33.11861111,-109.0,5.0,USFS,NM,17,017,Grant
350,357,FS-1419641,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,72,010,BEY1,BEAD,,,,,,2005,2453563.5,193,1630,1.0,Lightning,2453564.5,194.0,1730,0.1,A,33.36305556,-108.66388889,5.0,USFS,NM,3,003,Catron
351,358,FS-1419642,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,61,02,BE8B,PADUA,,,,,,2005,2453553.5,183,0912,9.0,Miscellaneous,2453553.5,183.0,0940,0.1,A,34.16222222,-117.68166667,14.0,MISSING/NOT SPECIFIED,CA,,,
352,359,FS-1419644,FED,FS-FIRESTAT,FS,USNENBF,Nebraska National Forest,0207,Nebraska National Forest,9,4,BEW8,COTTONWOOD 2,,,,,,2005,2453580.5,210,1530,1.0,Lightning,2453582.5,212.0,1525,14.5,C,43.66194444,-102.83444444,5.0,USFS,SD,33,033,Custer
353,360,FS-1419645,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,75,11,BEY1,CREEK,,,,,,2005,2453564.5,194,1145,1.0,Lightning,2453564.5,194.0,1900,0.3,B,33.36166667,-108.615,5.0,USFS,NM,3,003,Catron
354,361,FS-1419646,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,77,012,BEY1,HUMMINGBIRD,,,,,,2005,2453564.5,194,1505,1.0,Lightning,2453567.5,197.0,1100,0.5,B,33.335,-108.67611111,5.0,USFS,NM,3,003,Catron
355,362,FS-1419647,FED,FS-FIRESTAT,FS,USIDCTF,Caribou-Targhee National Forest,0415,Caribou-Targhee National Forest,16,57-06,B2R8,NARROWS,,,,,,2005,2453581.5,211,1630,4.0,Campfire,2453581.5,211.0,1700,0.1,A,42.69833333,-112.41888889,5.0,USFS,ID,5,005,Bannock
356,363,FS-1419648,FED,FS-FIRESTAT,FS,USORFWF,Fremont-Winema National Forest,0602,Fremont-Winema National Forest,11,104,BE0X,FIVE-MILE  140,,,,,,2005,2453573.5,203,0815,1.0,Lightning,2453573.5,203.0,1330,0.8,B,42.53222222,-121.12055556,5.0,USFS,OR,37,037,Lake
357,364,FS-1419649,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,80,013,BEY1,MANNESS,,,,,,2005,2453564.5,194,1823,1.0,Lightning,2453565.5,195.0,1700,0.1,A,33.66638889,-109.0,5.0,USFS,NM,3,003,Catron
358,365,FS-1419650,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,0304,Coconino National Forest,18,006,BEX9,RAIN,,,,,,2005,2453518.5,148,1315,1.0,Lightning,2453518.5,148.0,1530,0.1,A,35.31694444,-111.42388889,5.0,USFS,AZ,5,005,Coconino
